encoder,task,label_set,design,arm,fold,slide,n_genes,n_test,coverage,width_mean,sum_miss_above,sum_miss_below,abs_b_over_sy,b_over_sy_signed,log_w_ratio,w_star_over_w_hat,w_hat,calibration_unit,miss_asymmetry,shortfall,group,uses_test_labels,scope,n,r2,intercept,coef_level,t_level,p_level,share_level,coef_scale,t_scale,p_scale,share_scale,n_tasks,n_folds,mean_shortfall,mean_abs_b_over_sy,mean_miss_asymmetry,mean_w_star_over_w_hat,superseded_label_set
uni_v2,CCRCC,shipped,donor,C_block,INT3,INT3,50.0,2007.0,0.8788805846204949,1.560502705682655,12.114598903836571,6.053313403089188,0.38612552987233784,-0.05642318287078885,-0.005902015800658872,1.0262639391369806,0.7802513528413275,block,0.3336258673175548,0.021119415379505124,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT4,INT4,50.0,1349.0,0.8132789720780825,1.6061736397522337,2.996293550778354,25.011860637509265,1.0233611283897714,-0.3827035478526774,0.07817646956413972,1.1425499420088023,0.8030868198761169,block,-0.7860413413439907,0.08672102792191749,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT5,INT5,50.0,1186.0,0.21061832490163013,1.570830052565853,116.94013490725126,1.4671163575042159,1.994653117755694,1.5265802126416694,1.0526530708247548,2.9706827388287396,0.7854150262829265,block,0.975219146769588,0.6893816750983699,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT6,INT6,50.0,1678.0,0.7808621374652364,1.5919184263685553,16.236591179976163,16.63408820023838,0.4452863357800093,-0.07277009405082889,0.24148736130758228,1.306677102557617,0.7959592131842776,block,-0.01209275341298479,0.11913786253476366,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT7,INT7,50.0,2374.0,0.7713900589721988,1.5981518955166512,22.31592249368155,11.975568660488626,0.5973382157758932,0.061176072871416784,0.20482468759446362,1.2845578752205382,0.7990759477583257,block,0.30154284591194974,0.1286099410278012,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT8,INT8,50.0,1949.0,0.6412108773730117,1.5914050852692876,48.62852744997434,5.189840944073884,0.6845980077613519,0.4411389682188702,0.4519333777446621,1.6339708792132548,0.7957025426346438,block,0.8071349578614193,0.2587891226269883,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT9,INT9,50.0,1696.0,0.814504716981132,1.584558089310466,13.87441037735849,13.949882075471699,0.39995643345466064,-0.07517822648524432,0.1652327087233419,1.2104731317913815,0.792279044655233,block,-0.002712439076075471,0.085495283018868,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,COAD,shipped,donor,C_block,COAD_Oliveira_P1,TENX149,50.0,3620.0,0.750817679558011,2.1633650100042114,11.053314917127071,26.32403314917127,0.39775153833344284,-0.2560619429475564,0.3525352639443948,1.4873916659440616,1.0816825050021057,block,-0.40855542252376104,0.14918232044198898,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,COAD,shipped,donor,C_block,COAD_Oliveira_P2,TENX148,50.0,3535.0,0.7045035360678925,2.0711218297114016,33.005374823196604,11.31909476661952,0.38512246965220237,0.3269808733931924,0.45045677940409423,1.7058484309914594,1.0355609148557008,block,0.48926203194904483,0.1954964639321075,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,COAD,shipped,donor,C_block,COAD_Oliveira_P5,TENX147,50.0,3417.0,0.7168003121646669,1.9968250766169169,28.812408545507754,13.667544629792216,0.25727260837330795,0.20725634129975912,0.48895411183045684,1.686543531958793,0.9984125383084584,block,0.3565179051214572,0.18319968783533314,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,COAD,shipped,donor,C_block,COAD_donor_TENX111,TENX111,50.0,5079.0,0.7686093062938898,2.331371645937965,12.209490057097854,22.499113998818665,0.8306990993967877,-0.25455013070416993,0.23359233290956,1.3841103747363805,1.1656858229689826,block,-0.29645744107553107,0.13139069370611023,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,IDC,audited,donor,C_block,IDC_JanesickSample1,TENX95,50.0,7760.0,0.5988943298969072,2.203759595240701,13.976932989690722,6.078350515463917,0.70722662645178,0.47989978987034304,0.5394702988948539,1.88216343733973,1.1018797976203505,block,0.3938404796021307,0.30110567010309286,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,True
uni_v2,IDC,audited,donor,C_block,IDC_JanesickSample1,TENX99,50.0,20761.0,0.6366292567795386,2.2037595952405606,6.398198545349453,11.77033861567362,1.0270707479985228,-0.29479772662790515,0.4676364787457254,1.715143288217799,1.1018797976202803,block,-0.2956836878342086,0.2633707432204614,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,True
uni_v2,IDC,audited,donor,C_block,NCBI783,NCBI783,50.0,3005.0,0.6082063227953411,2.21689689178524,7.417637271214643,12.172046589018302,0.5043254734483148,-0.27235244732131464,0.6488222660589347,1.98937223076127,1.10844844589262,block,-0.24269964496237276,0.2917936772046589,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,True
uni_v2,IDC,audited,donor,C_block,NCBI785,NCBI785,50.0,4010.0,0.5044139650872819,2.0814431692961843,18.428428927680798,6.350872817955112,0.9975537211648543,0.4663748602947251,0.74853844701781,2.202283588107754,1.0407215846480922,block,0.4874050218889951,0.39558603491271815,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,True
uni_v2,IDC,shipped,donor,C_block,IDC_shipped_patient_1,TENX99,50.0,20761.0,0.6718767560971693,2.194301699405456,12.496218871923318,36.722267713501274,1.009497014060057,-0.4665447958748402,0.4093864919911658,1.6691574514031693,1.097150849702728,block,-0.4922144202774447,0.22812324390283067,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,IDC,shipped,donor,C_block,IDC_shipped_patient_2,TENX95,50.0,7760.0,0.6326073883161512,2.009760563961461,44.400386597938144,10.708505154639175,0.6122648924129594,0.5798081397123422,0.5411291643434567,1.8848842353545523,1.0048802819807305,block,0.6113692431806755,0.26739261168384887,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,IDC,shipped,donor,C_block,NCBI783,NCBI783,50.0,3005.0,0.6740854132002219,2.0731756136421433,24.979700499168054,23.907487520798668,0.4001225284872825,3.583756494501008e-05,0.5543731756685133,1.8088963436965886,1.0365878068210717,block,0.02193239214191391,0.22591458679977816,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,IDC,shipped,donor,C_block,NCBI785,NCBI785,50.0,4010.0,0.5153632585203657,2.051568081790071,58.17680798004987,14.518703241895262,0.9206603103952403,0.5553665501227301,0.7140104280345705,2.1095918647123857,1.0257840408950356,block,0.6005612176639485,0.38463674147963434,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,LYMPH_IDC,shipped,donor,C_block,Patient_3,NCBI684,50.0,4992.0,0.855985576923077,1.5268693737054377,15.892628205128204,5.709535256410256,0.48317924939804413,-0.012837095693489552,0.11386574310661109,1.186318916031278,0.7634346868527189,block,0.4713922735955786,0.04401442307692305,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,LYMPH_IDC,shipped,donor,C_block,Patient_6,NCBI683,50.0,4992.0,0.753170405982906,1.4309739118217344,21.810096153846153,15.214342948717949,0.915049520552605,-0.05345020996507536,0.22790235862294167,1.3995831507548553,0.7154869559108672,block,0.1781459318494151,0.14682959401709406,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,LYMPH_IDC,shipped,donor,C_block,Patient_7,NCBI682,50.0,4988.0,0.577127773322641,1.3466635647406033,58.59663191659984,4.8342020850040095,0.8774162993203902,0.4792219285276166,0.7187214934776694,2.215163382831449,0.6733317823703017,block,0.8475756416861309,0.32287222667735904,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,LYMPH_IDC,shipped,donor,C_block,Patient_8,NCBI681,50.0,4992.0,0.7120245726495726,1.4478727080433436,17.409254807692307,25.787059294871796,0.8956976834997838,-0.20032626095500705,0.34711628366579994,1.5115952400905328,0.7239363540216718,block,-0.19394720733087245,0.18797542735042738,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PAAD,shipped,donor,C_block,TENX116,TENX116,50.0,2010.0,0.759950248756219,2.053290232331559,8.180099502487563,3.8223880597014928,0.28862424686989047,0.19294981229834857,0.2915104549438851,1.3729578748118303,1.0266451161657795,block,0.3630673575129534,0.14004975124378105,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PAAD,shipped,donor,C_block,TENX126,TENX126,50.0,1951.0,0.7337262942080984,2.200048164130701,11.364941055868785,1.9487442337262941,0.5275585195909872,0.3834518950855779,0.3281163187515938,1.48699324540868,1.1000240820653504,block,0.7072569778633301,0.1662737057919016,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PAAD,shipped,donor,C_block,TENX140,TENX140,50.0,3610.0,0.7404986149584488,2.12545787849041,6.288642659279779,6.686426592797784,0.45878854763781685,-0.10736251650202372,0.32871216829649613,1.4306960284943686,1.062728939245205,block,-0.030657557643040134,0.1595013850415512,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient1,MEND154,50.0,2736.0,0.7423732943469786,1.5374008891661546,26.460526315789473,12.183479532163743,0.23954096758145146,0.10188889435975348,0.40450910473432694,1.5343497560854034,0.7687004445830773,block,0.3694504870897569,0.1576267056530214,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient1,MEND156,50.0,3554.0,0.6208610016882387,1.5374008891661586,40.23016319639842,16.640686550365785,0.2620376103135273,0.23732341655091876,0.8067522614423628,2.361340461364984,0.7687004445830793,block,0.4147902968053473,0.27913899831176137,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient1,MEND157,50.0,3190.0,0.7469237199582027,1.5374008891661564,25.24576802507837,12.715673981191223,0.16853800159855029,0.050447814608690765,0.3839922134754084,1.511630863387274,0.7687004445830782,block,0.33007423800754765,0.1530762800417973,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient1,MEND158,50.0,3092.0,0.7161254851228978,1.537400889166156,11.586351875808537,30.99482535575679,0.45193005613018966,-0.26928985918488985,0.3787987778639414,1.5674741083756976,0.768700444583078,block,-0.4557993635169109,0.18387451487710227,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient1,MEND159,50.0,3856.0,0.6688208852005533,1.5374008891661608,11.66545643153527,38.011410788381745,0.8029097957804952,-0.3410802032188091,0.28163882003353974,1.4466906157100856,0.7687004445830804,block,-0.5303465341365882,0.23117911479944675,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient1,MEND160,50.0,4079.0,0.7079660047397237,1.5374008891661615,5.194900710958568,38.610198578082866,0.791797039894918,-0.42916566968832315,0.3267697738335892,1.475441778833763,0.7687004445830807,block,-0.7628175351604255,0.1920339952602763,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient1,MEND161,50.0,2775.0,0.6466402402402402,1.5374008891661548,33.35567567567568,19.64828828828829,0.1727964619699455,0.06864442564055653,0.5336148575786019,1.759074827057366,0.7687004445830774,block,0.25861060875950126,0.2533597597597598,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient1,MEND162,50.0,2609.0,0.9313325667561007,1.537400889166154,3.950555768493676,6.349559218091223,0.46624738102007957,-0.19194774556085353,-0.21035700997894916,0.8513782671158532,0.768700444583077,block,-0.23291035611952515,-0.03133256675610063,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient2,MEND139,50.0,3749.0,0.8472926113630301,2.2361266479937405,17.777540677514004,5.128567618031475,0.5168777740829883,0.20920509671542908,0.09492544128995228,1.1064216974691157,1.1180633239968703,block,0.5522096069868996,0.05270738863696989,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient2,MEND140,50.0,1935.0,0.8592179155900086,2.236126647993756,20.677519379844963,0.43979328165374676,0.571547326158214,0.36644915958398055,0.07801872031352478,1.0880977536262477,1.118063323996878,block,0.9583476090255005,0.040782084409991426,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient2,MEND141,50.0,1794.0,0.9275956893348198,2.236126647993757,10.40078037904125,0.4598662207357859,0.3350264202588838,0.07272453743653019,-0.13390505606301722,0.8800709026223981,1.1180633239968785,block,0.9153151303633752,-0.027595689334819817,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient2,MEND142,50.0,2997.0,0.8982315648982315,2.236126647993746,14.234901568234902,1.0303636970303638,0.5591319385337689,0.18572063589908913,-0.03635165143141784,0.9767178581057925,1.118063323996873,block,0.8650054644808743,0.0017684351017684952,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient2,MEND143,50.0,3816.0,0.9572449336128581,2.2361266479937405,4.082285115303983,2.330974842767296,0.5749014242520417,-0.11531401416590659,-0.27731150964426693,0.7725036367112554,1.1180633239968703,block,0.27307645159972205,-0.057244933612858095,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient2,MEND144,50.0,4074.0,0.9688119783996073,2.2361266479937405,2.4889543446244478,2.189248895434462,0.5987073854720896,-0.160124129795763,-0.3590807778787496,0.7180053609280199,1.1180633239968703,block,0.06406422162757759,-0.06881197839960729,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient2,MEND145,50.0,1418.0,0.9357122708039491,2.236126647993754,7.525387870239775,2.117771509167842,0.35024547289504787,-0.06710670974431582,-0.17186031596792367,0.8551254128506007,1.118063323996877,block,0.5607722685388328,-0.03571227080394912,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient2,MEND146,50.0,1964.0,0.962909029192125,2.236126647993756,3.776476578411405,1.7871690427698574,0.3668275350357855,-0.12006193485947333,-0.335272869096591,0.7291290064317697,1.118063323996878,block,0.35755468106525123,-0.06290902919212493,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient2,MEND147,50.0,2335.0,0.9186495360456817,2.236126647993753,6.061241970021413,6.1413276231263385,0.5069987977962688,-0.14562676693192975,-0.10727412267835608,0.9149309244029243,1.1180633239968765,block,-0.006563015477485711,-0.018649536045681647,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient2,MEND148,50.0,1633.0,0.9659481526842213,2.2361266479937556,2.165339865278628,2.942437232088181,0.6887263275827823,-0.21065102620401283,-0.4224337814759329,0.6932260247055446,1.1180633239968778,block,-0.15214003117132238,-0.06594815268422127,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient2,MEND149,50.0,1851.0,0.9308734017648118,2.236126647993757,9.767693138843867,0.6012965964343598,0.43475241762595385,0.1293433198625881,-0.15229049128190375,0.8709449740734035,1.1180633239968785,block,0.8840202157036421,-0.030873401764811792,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient2,MEND150,50.0,1751.0,0.8598210546354463,2.236126647993757,18.90062821245003,2.1262135922330097,0.412691172081937,0.2666165575991794,0.07324044693860075,1.095885933698845,1.1180633239968785,block,0.7977619642566135,0.040178945364553686,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient2,MEND151,50.0,2600.0,0.9248717948717948,2.2361266479937503,5.895,5.37423076923077,0.39439769808418795,-0.06462038587467515,-0.09752694857745135,0.9068018651821829,1.1180633239968751,block,0.04621160409556307,-0.024871794871794806,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient2,MEND152,50.0,3082.0,0.8583646982478911,2.236126647993745,15.391304347826086,5.853990914990266,0.6029048043208493,0.06937637266802792,0.027769876223934647,1.071013650363662,1.1180633239968725,block,0.44891413910015576,0.041635301752108944,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,PRAD,shipped,donor,C_block,PRAD_patient2,MEND153,50.0,1820.0,0.8412014652014652,2.236126647993757,16.55934065934066,7.26043956043956,0.5868899622205994,0.07102069168226563,0.08522838316387307,1.1111628050895137,1.1180633239968785,block,0.3903856800147628,0.05879853479853481,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,READ,shipped,donor,C_block,READ_specimen1,ZEN48,50.0,2385.0,0.8332494758909853,1.5304836120609742,3.960167714884696,4.377358490566038,0.46203207577954936,-0.08725463945442696,0.14759542721606744,1.186988590060453,0.7652418060304871,block,-0.05003771687201406,0.06675052410901472,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,READ,shipped,donor,C_block,READ_specimen1,ZEN49,50.0,2203.0,0.8046754425783023,1.530483612060975,4.219246482069905,5.54698138901498,0.5106583248050588,-0.0953256960093459,0.21451044358088742,1.260609173703859,0.7652418060304875,block,-0.13595166163141995,0.09532455742169776,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,READ,shipped,donor,C_block,READ_specimen7,ZEN36,50.0,1691.0,0.7168066232998226,1.3409128276268754,12.90005913660556,1.2596096984033116,0.5121715480748444,0.25618496841807925,0.49765280147854,1.686288818765791,0.6704564138134377,block,0.8220848646842633,0.18319337670017743,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,READ,shipped,donor,C_block,READ_specimen7,ZEN40,50.0,2128.0,0.7605921052631579,1.3409128276268698,5.722274436090226,6.2481203007518795,0.5621235951529534,-0.10133315420121493,0.28599556106740864,1.3411122262238726,0.6704564138134349,block,-0.04392886585796722,0.13940789473684212,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,A1_block_calibrated,True,regression,45.0,0.8565145670408248,0.01430988884264076,0.07032201194591314,2.8947292008961414,0.0059965085365452555,0.05854297142535743,0.3313340681341338,14.729005900487342,3.429210643548086e-18,0.7979715956154668,4.0,8.0,0.2333843959916866,0.6509156304036492,0.15867192298134206,1.826155284581649,False
,,,,,,,,,,,,,,,,,,,,,A1_unit_calibrated,True,regression,573.0,0.901113759475053,-0.0029930898063430748,0.10628621985453901,22.3382969963331,7.147137444838929e-80,0.19101776242363497,0.28822939093768307,55.58935145109294,2.4361525132325748e-232,0.710095997051418,7.0,79.0,0.029753245527895864,0.5137351200662315,0.3283925717524635,0.9767287320004087,False
,,,,,,,,,,,,,,,,,,,,,A2b_C_block,True,regression,210.0,0.9615909080646445,-0.026696254767225903,0.11271007113522846,16.43609634547358,2.127996306568073e-39,0.15019386358647585,0.3906274724441485,56.50652458222937,8.952952770554746e-128,0.8113970444781692,7.0,44.0,0.13012496281868532,0.5959849387171096,0.28161702853763587,1.369221978085529,False
,,,,,,,,,,,,,,,,,,,,,A2b_C_unit,True,regression,210.0,0.9079467377332242,-0.021026207035567547,0.12215176254832555,15.452348661647148,2.492627426105197e-36,0.20523220451487137,0.3215693105387196,35.240163214298626,2.0557720261842423e-89,0.7027145332183525,7.0,44.0,0.035255044679512154,0.5959849387171096,0.3603754170929848,0.9904706102206121,False
,,,,,,,,,,,,,,,,,,,,,A2b_anchor_a1,True,regression,210.0,0.9165076758395294,-0.021365489555757563,0.12750481312641115,17.1319144797502,1.4868201025043173e-41,0.22116972382671696,0.3168262995385696,36.754048731925685,1.1228128289311914e-92,0.6953379520128126,7.0,44.0,0.03353151888973113,0.5779269144447864,0.3407149705452191,0.9838060571855489,False
