task,label_set,encoder,design,score,subset,alpha,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,n_finite_width,n_infinite_width,subset_difference_list
COAD,shipped,hoptimus0,patient,cqr,full,0.1,0,predicted_value_decile,7,5719,3190,0.5577898233956986,1.847765534840007,0.7409737552456723,5719,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,hoptimus0,patient,cqr,full,0.1,0,predicted_value_decile,8,4627,2676,0.5783444996758159,1.9310880767776097,0.8733161842176356,4627,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,hoptimus0,patient,cqr,full,0.1,0,predicted_value_decile,9,3029,1913,0.6315615714757346,2.106007487516507,1.0965286411047375,3029,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,hoptimus0,patient,cqr,full,0.1,1,predicted_value_decile,0,1948,1648,0.8459958932238193,2.3286082680954827,-0.052853100598470384,1948,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,hoptimus0,patient,cqr,full,0.1,1,predicted_value_decile,1,1921,1669,0.8688183237896928,2.742453373080427,0.1160679449332623,1921,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,hoptimus0,patient,cqr,full,0.1,1,predicted_value_decile,2,1965,1734,0.8824427480916031,3.1786150206743002,0.22275640667243163,1965,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,hoptimus0,patient,cqr,full,0.1,1,predicted_value_decile,3,2157,1929,0.894297635605007,3.4302989268225543,0.32639850020463895,2157,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,hoptimus0,patient,cqr,full,0.1,1,predicted_value_decile,4,2401,2165,0.9017076218242399,3.854842383381924,0.4297478996381716,2401,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,hoptimus0,patient,cqr,full,0.1,1,predicted_value_decile,5,2468,2245,0.9096434359805511,4.187735039758914,0.5342086223188057,2468,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,hoptimus0,patient,cqr,full,0.1,1,predicted_value_decile,6,2816,2596,0.921875,4.49604589288885,0.6540177952159535,2816,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,hoptimus0,patient,cqr,full,0.1,1,predicted_value_decile,7,3668,3390,0.9242093784078517,4.4956587164326605,0.7848816250766767,3668,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,hoptimus0,patient,cqr,full,0.1,1,predicted_value_decile,8,4763,4399,0.9235775771572539,4.592046192656939,1.0061063348008084,4763,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,hoptimus0,patient,cqr,full,0.1,1,predicted_value_decile,9,6367,5552,0.8719962305638448,4.382930294879849,1.384778048678734,6367,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,hoptimus0,donor,abs,cqr_matched,0.1,COAD_Oliveira_P1,predicted_value_decile,0,1324,1284,0.9697885196374623,5.040050863859516,-0.01050815985642171,1324,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,hoptimus0,donor,abs,cqr_matched,0.1,COAD_Oliveira_P1,predicted_value_decile,1,1367,1333,0.9751280175566935,4.523586091806877,0.29200098334914504,1367,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,hoptimus0,donor,abs,cqr_matched,0.1,COAD_Oliveira_P1,predicted_value_decile,2,1419,1378,0.971106412966878,4.277970016296687,0.47789322985487137,1419,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,hoptimus0,donor,abs,cqr_matched,0.1,COAD_Oliveira_P1,predicted_value_decile,3,1614,1568,0.9714993804213135,4.120407312480638,0.645268058540505,1614,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,hoptimus0,donor,abs,cqr_matched,0.1,COAD_Oliveira_P1,predicted_value_decile,4,1779,1724,0.9690837549184935,4.095362508343873,0.8408383588699762,1779,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,hoptimus0,donor,abs,cqr_matched,0.1,COAD_Oliveira_P1,predicted_value_decile,5,2011,1889,0.9393336648433616,3.882779478493287,1.098704561435542,2011,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,hoptimus0,donor,abs,cqr_matched,0.1,COAD_Oliveira_P1,predicted_value_decile,6,2298,2044,0.8894691035683203,3.817449106560052,1.4044014156331592,2298,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,hoptimus0,donor,abs,cqr_matched,0.1,COAD_Oliveira_P1,predicted_value_decile,7,3124,2716,0.8693982074263764,4.008270146446863,1.7817848586547695,3124,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,hoptimus0,donor,abs,cqr_matched,0.1,COAD_Oliveira_P1,predicted_value_decile,8,3748,3202,0.8543223052294557,4.160323526714247,2.024024271278015,3748,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,hoptimus0,donor,abs,cqr_matched,0.1,COAD_Oliveira_P1,predicted_value_decile,9,3036,2358,0.7766798418972332,3.6506087110918974,2.4152074519824605,3036,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,hoptimus0,donor,abs,cqr_matched,0.1,COAD_Oliveira_P2,predicted_value_decile,0,695,654,0.9410071942446043,3.743900699752698,-0.002811599292343469,695,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
